x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
-1.5665 0.932697 -0.0923042 0.04411 0.465839 1.63208 0 0 0
-1.47741 1.11805 0.561414 0.420524 0.998207 0.215971 0 0 0
-0.898412 1.18309 0.397557 -0.00558166 0.182234 0.562015 0 0 0
-0.823777 1.43901 -0.258779 0.647309 0.0730282 -0.369952 0 0 0
-0.916778 1.8787 -0.0278953 0.0807533 -1.06449 -0.764499 0 0 0
-1.00922 2.0003 -0.304994 -0.0614109 -0.679002 -1.18571 0 0 0
-1.15563 2.03583 -0.271695 0.184509 1.18792 -1.57509 0 0 0
-1.19748 1.97713 0.133786 -0.235338 0.636091 -0.269578 0 0 0
-1.30348 1.98994 -0.0941863 0.00847651 0.56276 0.851176 0 0 0
-1.29073 1.6561 0.287507 -0.721245 0.723576 -0.209309 0 0 0
-1.26014 1.45869 0.159801 0.131535 1.18418 -1.05939 0 0 0
-1.22171 1.35581 -0.209497 -0.0517201 -0.880697 2.50206 0 0 0
-1.56102 1.38893 -0.430837 0.309295 -1.54854 -0.151806 0 0 0
-1.97902 1.58266 -0.116737 0.564254 -0.0373268 -0.380433 0 0 0
-2.11753 1.6077 0.125979 -0.44152 -0.344297 0.591955 0 0 0
-1.81214 1.32744 0.483902 -0.0336275 0.961009 0.0743232 0 0 0
-1.31766 1.25228 0.368527 0.234053 -0.197208 -0.73831 0 0 0
-1.10125 1.52521 0.000528901 0.192346 -0.393897 0.255899 0 0 0
-1.33483 1.37913 -0.250582 -0.144398 -0.0369916 -1.05204 0 0 0
-1.63696 1.29436 0.0377074 0.0480928 0.231625 -0.5859 0 0 0
-1.58298 1.39034 0.0218935 -0.15234 -0.429691 0.238666 0 0 0
-1.4481 1.5186 0.311218 0.25642 0.198423 -0.141718 0 0 0
-1.28639 1.55537 -0.0956982 -0.107048 -0.770891 -0.513846 0 0 0
-1.45385 1.46856 -0.0950204 0.0234348 -0.427366 -0.124134 0 0 0
-1.5513 1.73832 -0.01381 0.281182 1.12507 -0.313325 0 0 0
-1.63421 1.66939 0.373007 -0.318119 -0.701672 -0.125181 0 0 0
-1.2018 1.34377 0.0756567 -0.408221 -2.03323 -0.809851 0 0 0
-1.1071 1.04456 0.0717705 -0.44262 -2.13424 -1.62556 0 0 0
-1.25899 0.522544 -0.310633 -0.292273 0.847745 -1.95702 0 0 0
-1.66478 0.816974 -0.431971 0.420699 0.612525 -0.30272 0 0 0
-1.76385 1.19755 0.23 0.0768405 0.718815 -1.44892 0 0 0
-1.51232 1.01012 0.810615 -0.00900273 -0.651609 0.0190955 0 0 0
-0.787425 1.28981 0.350122 0.543502 -0.100114 0.807842 0 0 0
-0.598331 1.45321 -0.23988 -0.234115 0.157399 -0.331644 0 0 0
-1.36361 1.36572 -1.17188 0.492653 0.988793 1.36054 0 0 0
-1.87807 1.60865 0.241452 -0.0575846 0.230732 0.476224 0 0 0
-1.60147 1.53439 0.424289 0.00266397 0.673438 -1.31979 0 0 0
-1.55936 1.54851 0.29717 0.300077 0.717388 1.37384 0 0 0
-1.55047 1.7828 -0.26226 0.228812 0.576739 -0.482868 0 0 0
-1.78884 1.51693 -0.379022 -0.560224 0.518044 -1.38984 0 0 0
-1.63184 1.1777 0.837271 -0.497088 -1.27952 0.927082 0 0 0
-1.06271 1.28754 0.168775 0.283623 0.0566417 0.339482 0 0 0
-1.24852 1.5656 0.0962712 0.409897 -1.01305 0.479849 0 0 0
-1.41496 1.51086 0.144372 -0.287028 0.0488389 -0.19533 0 0 0
-1.09789 1.68898 0.177427 0.402118 1.0639 0.0659027 0 0 0
-1.13383 1.85912 -0.535151 -0.25094 -1.21414 -0.124168 0 0 0
-1.51727 1.54698 0.00915332 -0.400424 -0.145081 0.416459 0 0 0
-1.46272 1.35098 0.029998 -0.0723147 -0.336644 1.36003 0 0 0
-1.51168 1.36606 -0.272712 0.0976434 1.15749 -0.958501 0 0 0
-1.95983 1.50783 -0.245445 -0.0272569 1.61047 -1.94065 0 0 0
-1.72149 1.40451 0.233348 -0.0189157 1.46964 0.115356 0 0 0
-1.6451 1.64207 -0.138046 0.35942 1.12786 1.44108 0 0 0
-1.64836 1.65875 -0.183779 -0.258472 0.0901164 0.824063 0 0 0
-1.55335 1.45119 0.240663 0.0700987 0.851313 -0.887021 0 0 0
-1.27957 1.82999 0.175337 0.476109 -0.0244374 1.10999 0 0 0
-1.1512 1.81803 -0.51796 -0.853866 0.658142 -0.606567 0 0 0
-1.72261 1.2276 -0.69219 -0.316545 1.0727 -1.18654 0 0 0
-2.01269 1.08361 0.335644 0.171382 -1.0349 0.261895 0 0 0
-1.45566 1.18458 0.763596 -0.135527 -0.103509 1.38711 0 0 0
-1.12841 1.09812 0.335037 0.4415 -0.239529 0.941509 0 0 0
-1.16358 1.34177 -0.168316 0.0206573 -0.73312 -0.608356 0 0 0
-1.34291 1.38041 -0.512607 0.0525918 -0.906388 0.691224 0 0 0
-1.72839 1.23812 -0.203143 -0.365813 0.824076 -0.292182 0 0 0
-1.58212 1.28425 0.212203 0.289555 -0.829639 1.03283 0 0 0
-1.85581 1.56444 -0.265935 0.296901 -1.3418 -0.708542 0 0 0
-1.57958 1.81335 0.44896 0.280523 1.19048 0.440119 0 0 0
-1.37 1.84801 -0.480019 -0.282182 -1.06638 0.26948 0 0 0
-1.53845 1.23813 0.0417941 -0.44077 -0.511131 -1.77672 0 0 0
-1.58815 0.941353 0.167015 -0.236877 -0.627459 -0.543714 0 0 0
-1.33965 1.07386 0.15759 0.758671 0.555551 -0.0192505 0 0 0
-1.2514 1.65198 -0.0345027 0.342724 -0.965249 -0.126811 0 0 0
-1.60368 1.66268 -0.36334 -0.0174979 0.818654 0.285648 0 0 0
-1.49346 1.61689 0.842343 -0.0500708 -0.989973 -0.150768 0 0 0
-1.061 1.61538 -0.0402929 -0.0391563 0.811787 -0.527733 0 0 0
-1.28529 1.51014 -0.257163 -0.361506 -1.77086 0.670297 0 0 0
-1.45632 1.37545 -0.181345 -0.0313843 -1.7513 0.0424892 0 0 0
-1.6051 1.44771 -0.368993 0.169682 -1.4984 1.5323 0 0 0
-1.56606 1.71868 0.22553 0.0379355 -1.96433 0.0390651 0 0 0
-1.63227 1.51149 -0.0680207 -0.330021 0.516501 -0.207549 0 0 0
-1.33647 1.36349 0.143793 0.149498 0.243577 0.00512686 0 0 0
-1.81066 1.30473 -0.427587 0.13246 1.87728 0.279964 0 0 0
-2.09464 1.578 -0.133588 0.446026 0.577222 2.58593 0 0 0
-1.65353 1.7294 0.877307 -0.0852087 -0.759911 -1.86299 0 0 0
-1.11749 1.78013 -0.176837 0.0797046 -0.165513 -0.460336 0 0 0
-1.54326 1.5267 -0.54623 -0.325239 -0.70051 -0.41489 0 0 0
-1.57254 1.48873 0.328381 0.248457 0.337946 0.446869 0 0 0
-1.18018 1.81258 0.344167 0.312032 0.0375631 -0.0194213 0 0 0
-1.03884 2.06129 0.230238 -0.0222328 -0.885571 -0.81231 0 0 0
-1.25414 1.73891 -0.349913 -0.77485 0.734133 -1.51809 0 0 0
-1.42334 1.16395 0.267592 -0.0247698 -1.25592 -0.0310189 0 0 0
-1.35519 1.30883 -0.162379 0.211774 -0.554198 -1.94923 0 0 0
-1.68056 1.32465 -0.274762 -0.123801 0.462263 0.100642 0 0 0
-1.80684 1.33457 0.561965 0.0561882 0.357508 -0.400375 0 0 0
-1.15905 1.60782 0.889619 0.396926 -0.491772 -0.330292 0 0 0
-0.942011 1.87209 -0.145324 0.0218651 0.427016 0.881174 0 0 0
-1.42752 1.80107 -0.354033 0.0682997 -0.995805 0.12263 0 0 0
-1.6267 1.84024 -0.472027 -0.476968 0.790323 -0.964493 0 0 0
-1.62224 1.34383 0.416684 0.0652932 0.184263 -1.65054 0 0 0
-1.58405 1.62382 -0.349069 -0.0349763 0.588521 -1.79623 0 0 0
-1.55222 1.55249 0.151632 0.00356207 0.20347 0.0358705 0 0 0
-1.59009 1.48502 -0.198635 -0.109895 -1.39327 1.12048 0 0 0
-1.81507 1.48756 -0.398031 0.114649 0.663199 1.09674 0 0 0
-2.06293 1.45473 -0.304444 0.108424 -1.2191 1.30644 0 0 0
-1.81617 1.80537 0.291624 0.585928 1.76052 1.2877 0 0 0
-1.35269 2.14008 0.149539 0.1013 1.64284 0.154277 0 0 0
-1.22824 1.89087 -0.00961292 -0.32924 0.0833097 2.61807 0 0 0
-1.52506 1.6258 -0.414503 -0.306676 -0.367796 1.28906 0 0 0
-2.04119 1.33481 -0.465339 -0.29488 0.749972 -0.848671 0 0 0
-1.72122 1.04262 0.323236 0.377319 -0.533099 -0.351323 0 0 0
-1.65906 1.56641 -0.214277 0.491517 0.45027 -0.0701679 0 0 0
-1.52067 1.81198 0.399146 0.386838 0.482822 -0.40323 0 0 0
-1.04289 1.71664 0.164618 -0.506022 -0.721521 2.20246 0 0 0
-1.2825 1.33212 -0.374484 -0.0929809 -0.853997 0.265571 0 0 0
-1.4639 1.38444 -0.0871921 -0.145433 -0.0487774 -0.294271 0 0 0
-1.37964 1.35115 0.3459 0.0379598 -0.857406 -0.566468 0 0 0
-1.46094 1.36087 -0.0511609 0.247948 -0.415415 0.9505 0 0 0
-1.51259 1.52389 -0.121452 -0.208722 0.340235 -0.762479 0 0 0
-1.65685 1.35777 0.159576 0.243658 1.10848 0.10007 0 0 0
-1.41771 1.32414 0.252121 -0.448773 1.62284 0.321215 0 0 0
-1.29902 0.95401 -0.0288309 0.0588723 0.853011 -0.0916191 0 0 0
-1.72314 1.13522 -0.449848 0.131618 -0.848828 -0.355685 0 0 0
-1.9277 1.36172 0.275372 0.317252 1.43997 -1.88016 0 0 0
-1.71431 1.49286 0.313133 0.257382 -0.0135497 0.194539 0 0 0
-1.56219 1.78541 -0.0112226 0.353673 1.83436 -0.753859 0 0 0
-1.47795 1.98552 0.144869 0.0275848 0.336378 -1.29559 0 0 0
-1.49397 1.68574 0.262838 -0.893272 0.355554 -0.688237 0 0 0
-1.33768 1.31459 0.141648 0.207661 -1.01254 -0.42028 0 0 0
-1.3189 1.43796 -0.124789 0.23432 -0.141083 -0.732986 0 0 0
-1.47517 2.03153 0.272961 0.515467 -1.82947 -0.395321 0 0 0
-1.28369 1.79519 0.0409792 -0.415823 -0.103156 1.56713 0 0 0
-1.29152 1.60604 0.311664 0.204225 -0.214985 0.188158 0 0 0
-1.31868 1.63134 -0.109697 0.0603298 -0.867201 -0.69199 0 0 0
-1.31163 1.52691 0.0261806 -0.026978 -0.558372 1.19772 0 0 0
-1.61998 1.39922 -0.540461 -0.167168 0.970397 0.0164843 0 0 0
-1.51276 1.23622 0.334085 -0.272951 0.540787 0.7726 0 0 0
-1.53417 1.25888 0.0472751 0.255649 -2.16535 0.33265 0 0 0
-1.50918 1.43387 -0.0694379 0.244883 0.312133 -0.259826 0 0 0
-1.72197 1.71186 -0.179363 0.155995 2.10598 -1.69225 0 0 0
-1.61291 1.7413 0.379513 -0.280557 -0.255043 -0.742743 0 0 0
-1.20464 1.59234 0.0559569 0.0114997 0.333621 -0.626794 0 0 0
-1.09901 1.33662 0.10278 -0.105237 -1.38386 -1.06804 0 0 0
-1.09758 1.76292 -0.28793 0.578815 -1.0927 0.349466 0 0 0
-1.38492 2.08793 -0.199735 0.0149923 -1.2008 0.605728 0 0 0
-1.56652 2.1999 0.093389 -0.141396 0.822937 1.47326 0 0 0
-1.4122 1.67096 0.120911 -1.10319 0.701311 -0.306073 0 0 0
-1.40877 1.11539 0.00646504 -0.188991 -0.780117 0.0983011 0 0 0
-1.5672 1.07876 -0.192587 0.26623 -0.183075 1.07856 0 0 0
-1.43541 1.48658 0.182947 0.945144 -0.392135 1.83323 0 0 0
-1.2812 1.98738 0.037156 -0.131104 -0.690273 0.0553926 0 0 0
-1.23234 1.8805 -0.0394514 -0.114238 -1.189 0.0223668 0 0 0
-0.977427 1.61686 0.0560045 -0.344635 1.7532 0.112357 0 0 0
-1.2485 1.5094 -0.50576 -0.159087 -0.509664 -0.0753806 0 0 0
-1.28187 1.39269 0.337025 -0.219044 -0.0498357 1.89 0 0 0
-1.10894 1.39168 -0.0831045 0.0937892 0.872577 0.977455 0 0 0
-1.25169 1.75485 -0.333528 0.430827 1.64755 1.39054 0 0 0
-1.1487 1.8889 0.146926 0.0612377 -1.7327 0.628574 0 0 0
-1.00418 1.81607 0.232095 -0.156169 0.508684 -1.29021 0 0 0
-0.938173 1.57664 -0.0665564 0.0449991 -0.156433 1.74568 0 0 0
-1.22692 1.46007 -0.411099 -0.154918 -1.36148 0.610223 0 0 0
-1.56925 1.31487 -0.0251021 0.430731 1.49818 1.86121 0 0 0
-1.6363 1.4942 -0.0771274 0.0495817 -0.620387 0.934779 0 0 0
-1.81435 1.67057 -0.128452 0.679857 1.88922 -0.261505 0 0 0
-1.78728 1.87304 0.0552853 -0.133159 0.209743 0.607058 0 0 0
-1.61631 1.82122 0.176128 -0.190272 -0.786048 -0.640456 0 0 0
-1.52265 1.88603 0.0374905 0.0680908 0.202823 0.99887 0 0 0
-1.42352 1.58002 0.135079 -0.00674325 -0.0945842 0.208389 0 0 0
-1.25761 1.58927 0.34989 0.122529 -1.12371 0.311387 0 0 0
-1.17982 1.74144 -0.178166 0.410056 0.0832088 0.448343 0 0 0
-1.40784 1.87574 -0.477939 -0.507996 -0.502253 -0.901886 0 0 0
-1.64533 1.4746 0.0377461 -0.236618 -0.514487 -0.3165 0 0 0
-1.71116 1.16981 -0.252715 0.000697765 -0.613632 0.278539 0 0 0
-1.956 1.31419 -0.333734 0.499192 1.66377 0.989887 0 0 0
-2.09918 1.75588 0.0460235 0.256389 -0.201838 -0.795428 0 0 0
-1.7402 1.54862 0.430976 -0.401963 -1.3931 0.447092 0 0 0
-1.4117 1.20765 0.101337 -0.566996 0.181121 0.15765 0 0 0
-1.39287 0.786098 0.0322639 0.231806 0.829511 -0.731091 0 0 0
-1.36806 1.27096 -0.174922 0.828112 0.622592 -0.291323 0 0 0
-1.3015 2.01388 0.417608 0.479129 -0.37447 0.385726 0 0 0
-1.21274 2.22196 -0.222755 0.0733624 0.521232 -0.229525 0 0 0
-1.37774 1.97446 -0.297827 -0.550675 -0.996084 -0.143069 0 0 0
-1.43586 1.34799 -0.337813 -0.34799 0.405981 -1.05684 0 0 0
-1.51187 1.3854 0.166207 0.172489 -0.25974 0.206074 0 0 0
-1.94094 1.5024 -0.142204 0.0375675 0.562764 -0.329315 0 0 0
-1.88248 1.16908 0.023187 -0.311695 -0.345338 -1.55264 0 0 0
-1.38967 1.36774 0.691158 0.304852 0.0705927 -2.56237 0 0 0
-1.14327 1.37853 -0.0524869 0.0973432 -1.09748 0.884633 0 0 0
-1.39337 1.58789 -0.276541 0.267484 0.612867 0.451125 0 0 0
-1.45342 1.66945 0.0308606 -0.000128742 1.13454 0.750478 0 0 0
-1.21512 1.65058 0.35729 -0.114265 -0.73601 -1.0479 0 0 0
-1.11511 1.24486 -0.222281 -0.463771 -0.620553 2.20833 0 0 0
-1.51031 1.22136 -0.321763 0.277391 -0.597931 0.155917 0 0 0
-1.34754 1.27161 0.539795 -0.643062 0.495952 0.141288 0 0 0
-0.834742 1.03773 0.168854 -0.170288 0.639057 -0.899107 0 0 0
-0.787494 1.15624 -0.00621232 0.0416732 -0.829219 -0.827704 0 0 0
-0.998053 1.38703 -0.526131 0.0647433 1.84903 0.775083 0 0 0
-1.64088 1.53553 -0.457277 0.0420323 0.0495995 1.30644 0 0 0
-1.89459 1.5425 0.23515 -0.208637 -0.312203 -0.0757153 0 0 0
-1.58835 1.72097 0.326036 -0.0249888 -0.476752 -0.15669 0 0 0
-1.25923 1.49012 0.438206 -0.0909597 -0.99215 -0.568028 0 0 0
-1.22807 1.61755 -0.673927 0.536931 -0.235029 2.4667 0 0 0
-1.93696 1.98273 -0.533424 -0.0426448 -0.601995 0.832681 0 0 0
-2.11396 2.05077 -0.355856 -0.103535 -0.359182 -0.415237 0 0 0
-2.30883 1.65842 0.270195 -0.397367 0.177892 -0.280127 0 0 0
-2.07484 1.53497 -0.18669 -0.115462 1.44972 -0.522445 0 0 0
-1.86371 1.33502 0.443521 -0.161183 -1.61172 0.00827576 0 0 0
-1.52176 1.40073 0.178153 -0.10191 -1.60079 -0.114505 0 0 0
-1.51103 1.5172 0.128084 0.813781 -0.128708 0.806999 0 0 0
-1.31274 2.20232 0.221054 0.0314101 1.46539 -1.89261 0 0 0
-0.961188 1.9708 0.257713 -0.222764 -0.769909 1.03554 0 0 0
-1.3012 1.45089 -0.634829 -0.371809 0.167652 -1.04696 0 0 0
-1.88067 1.13659 -0.336982 -0.332721 -0.733779 0.874385 0 0 0
-1.77347 1.22721 0.145033 0.557869 -0.200345 1.15278 0 0 0
-1.35944 1.53768 0.338392 0.0111679 -0.0312307 -2.16012 0 0 0
-1.36122 1.45695 -0.330849 -0.293127 -0.238321 -0.359128 0 0 0
-1.50947 1.28632 0.230935 0.141879 0.770403 1.53046 0 0 0
-1.52478 1.54345 0.215842 0.401236 0.75738 1.92703 0 0 0
-1.11948 1.72695 0.278099 -0.11987 -1.46758 -0.530814 0 0 0
-1.32142 1.34542 -0.488894 -0.34503 1.06482 -0.988363 0 0 0
-1.71203 1.03325 -0.0321222 -0.355942 -0.811707 -0.609267 0 0 0
-1.63862 1.08102 0.142918 0.574753 1.44702 1.84196 0 0 0
-1.6014 1.40947 -0.00383307 0.115586 -0.84367 -1.33507 0 0 0
-1.34184 1.77771 0.184992 0.370037 -0.0820136 0.675866 0 0 0
-1.12206 1.93888 -0.361953 0.101951 0.533461 -0.601975 0 0 0
-1.40907 1.78326 -0.245682 0.278057 1.49462 0.349876 0 0 0
-1.46948 1.81563 -0.228687 0.0792082 0.243103 -1.08004 0 0 0
-1.24118 1.77202 0.480696 -0.454519 -0.699236 -0.226263 0 0 0
-1.27267 1.30014 -0.178059 0.0101641 0.0701197 2.61614 0 0 0
-1.71591 1.51542 -0.155445 0.100535 0.681042 -0.84773 0 0 0
-1.7765 1.6021 -0.119918 -0.329454 0.11645 -1.19203 0 0 0
-1.5504 0.995351 0.238969 -0.302416 -1.45658 -0.48985 0 0 0
-1.66503 0.774278 0.0393386 0.0179806 -0.995659 -0.745869 0 0 0
-1.7946 0.992181 -0.14988 0.343564 -0.0349375 -0.564819 0 0 0
-1.86899 1.43495 -0.208278 0.278017 -1.53158 0.773778 0 0 0
-1.99179 1.36635 0.0499982 -0.420356 1.73241 0.0647306 0 0 0
-1.79379 1.11067 0.493057 -0.337213 -0.178767 -1.74569 0 0 0
-1.19759 1.21419 0.305148 0.350135 0.80199 0.221867 0 0 0
-1.14537 1.57055 -0.0537831 0.0943247 -0.719556 -0.784152 0 0 0
-1.42233 1.50501 -0.731975 -0.20827 0.710044 1.09227 0 0 0
-1.77091 1.23342 -0.220815 -0.137806 -0.412282 -0.193306 0 0 0
-1.73169 1.06299 0.239701 -0.203587 -0.801293 -0.545498 0 0 0
-1.50077 1.38602 0.446703 0.374884 0.726677 1.46746 0 0 0
-1.07782 1.72372 0.105212 0.551441 -1.7597 0.497769 0 0 0
-1.08618 1.79012 0.122239 -0.360948 0.883901 -1.22145 0 0 0
-1.18891 1.26005 -0.457705 -0.174585 0.0929683 -0.186664 0 0 0
-1.25615 1.05098 0.0106555 0.0656464 -1.73282 -0.197726 0 0 0
-1.20267 1.57066 -0.198562 0.191518 -1.32752 -2.02502 0 0 0
-1.12054 1.37155 -0.234396 -0.475672 0.526184 -2.35145 0 0 0
-1.3981 1.26572 -0.320939 -0.0126019 -0.287721 -0.753611 0 0 0
-1.36606 1.47633 0.190058 0.0358333 -0.424447 -1.20392 0 0 0
-1.34898 1.35784 -0.135647 -0.181721 -0.208162 0.698061 0 0 0
-1.99863 1.39642 -0.641081 -0.0948978 -1.17892 -0.21143 0 0 0
-2.00684 1.62924 0.406511 0.0226654 0.370251 -0.944541 0 0 0
-1.65204 1.27167 0.484587 -0.178834 -0.55836 -0.830826 0 0 0
-1.5216 1.52776 0.182639 0.424924 -0.595363 -0.444393 0 0 0
-1.40572 1.91607 0.0925559 0.258811 -1.18718 1.07258 0 0 0
-1.7408 1.76558 -0.0389091 -0.427246 -0.363887 0.672531 0 0 0
-1.68297 1.48104 0.401724 -0.100527 -0.347783 -0.972163 0 0 0
-1.361 1.25705 0.289378 -0.422452 -0.0702805 0.956979 0 0 0
-1.58618 0.858609 -0.344737 -0.338826 0.0170969 -1.14958 0 0 0
-1.85966 0.933996 0.102375 0.153012 -0.915415 -1.62081 0 0 0
-1.76003 1.20978 0.178916 0.563261 1.21266 -0.971824 0 0 0
-1.62612 1.69538 -0.084598 0.330654 1.28308 -0.0592261 0 0 0
-1.53987 2.01815 0.334362 0.424986 0.1541 0.552426 0 0 0
-1.27185 1.84974 0.117618 -0.421454 -0.934801 -0.85653 0 0 0
-1.32749 1.47568 -0.142375 -0.269608 0.407513 -1.30329 0 0 0
-1.42596 1.5081 -0.131804 0.51695 1.20176 1.22267 0 0 0
-1.49801 1.54514 -0.19712 -0.0185958 0.242106 -0.451557 0 0 0
-1.57765 1.48985 -0.258544 -0.0873737 1.48881 0.0659698 0 0 0
-1.76861 1.52746 -0.0540902 0.138803 -0.346733 -1.34469 0 0 0
-1.4613 1.7514 0.601239 0.481952 -0.376029 -0.266996 0 0 0
-1.2319 1.87088 -0.119426 0.268455 0.930097 -0.206026 0 0 0
-1.4646 1.76869 -0.453619 -0.281784 0.107038 -0.949401 0 0 0
-1.8017 1.71056 0.0270224 -0.24061 -1.21846 -1.38294 0 0 0
-1.5064 1.57365 0.254082 -0.179713 0.130234 0.832959 0 0 0
-1.46011 1.19044 0.112321 -0.386606 -0.328506 -1.83041 0 0 0
-1.524 1.26259 0.145977 0.168734 0.00130485 -0.232419 0 0 0
-1.35367 1.59156 -0.0641198 0.400299 0.61491 -0.547105 0 0 0
-1.51281 2.03526 -0.324445 -0.0363791 2.03288 -2.38834 0 0 0
-1.72518 1.82598 0.145556 -0.279288 -1.74393 -1.6488 0 0 0
-1.48007 1.48245 0.200946 -0.289818 -1.57073 0.292155 0 0 0
-1.50677 1.49898 -0.205253 0.064675 -0.936678 0.533112 0 0 0
-1.91529 1.76565 -0.109968 0.10684 0.667619 -0.0134924 0 0 0
-1.94885 1.98292 -0.0196106 0.0533677 0.321094 0.312301 0 0 0
-1.58468 1.8942 0.542568 -0.361042 1.49218 0.881826 0 0 0
-1.29639 1.32476 -0.193866 -0.512093 2.16324 0.696199 0 0 0
-1.58363 1.1578 -0.159341 0.211077 0.468299 0.301343 0 0 0
-1.65376 1.60361 0.18469 0.189361 -0.21178 -0.754446 0 0 0
-1.71691 1.45826 0.334044 -0.364704 -1.32343 0.600378 0 0 0
-1.38638 1.18795 0.352789 0.11179 -1.29473 -0.560338 0 0 0
-1.29713 1.20315 -0.344027 0.0967847 -0.479572 0.656807 0 0 0
-1.70283 1.63818 -0.374345 0.599484 0.949602 2.26478 0 0 0
-1.67778 1.80655 0.176644 -0.336906 -0.0806163 0.356251 0 0 0
-1.29646 1.38202 0.512366 0.0682542 0.651319 1.408 0 0 0
-1.20786 1.45196 -0.589884 -0.113702 0.862353 0.657051 0 0 0
-1.91994 1.47293 -0.591277 0.178778 1.00952 -0.3606 0 0 0
-2.11755 1.52527 -0.0293066 0.129715 -1.28149 -0.282832 0 0 0
-1.91854 1.41227 0.361402 -0.357718 -0.808159 -1.47071 0 0 0
-1.60246 1.15855 0.641117 -0.00926628 0.0331237 0.145694 0 0 0
-1.24684 1.08237 0.04455 -0.132377 0.506589 -0.279232 0 0 0
-1.12124 1.31844 -0.111194 0.327972 -0.558384 0.511309 0 0 0
-1.37237 1.54685 -0.157842 0.286418 1.76971 -0.17988 0 0 0
-1.41833 1.77588 -0.014353 0.0223218 -0.079845 -2.65452 0 0 0
-1.55809 1.77381 0.272233 0.0967141 0.663368 1.00474 0 0 0
-1.68973 1.48445 -0.201643 -0.645616 1.2471 0.314084 0 0 0
-1.84557 1.15684 -0.341137 0.0326699 0.266678 0.291214 0 0 0
-2.0266 1.13192 0.15293 -0.22893 -0.0982045 0.467232 0 0 0
-2.06714 0.986805 -0.0148298 0.20487 0.288842 2.06781 0 0 0
-1.78888 1.37625 -0.247823 0.34611 1.76498 -1.27744 0 0 0
-1.67485 1.60205 0.594792 0.159618 -1.55238 0.512399 0 0 0
-1.02048 1.75351 0.384516 0.215948 -0.900306 0.787438 0 0 0
-0.956206 1.47509 0.392599 -0.388545 -0.922261 -0.289999 0 0 0
-0.987518 1.49545 -0.189219 -0.0790823 -0.832278 0.913777 0 0 0
-1.39569 1.21835 -0.599762 -0.241323 -0.203329 0.177721 0 0 0
-1.54079 0.983415 0.108187 -0.114934 -0.423669 0.689001 0 0 0
-1.63229 1.09674 -0.046686 0.547977 -0.242527 -1.61471 0 0 0
-1.37774 1.85445 0.799787 0.146614 -0.233488 0.286663 0 0 0
-0.848315 1.8678 0.165465 0.123659 -0.0907101 0.886847 0 0 0
-0.773654 1.94901 0.10936 -0.00298773 1.03744 1.243 0 0 0
-1.0894 1.7504 -0.252299 -0.236965 0.372465 0.984939 0 0 0
-1.13722 1.47204 0.147587 -0.205244 -0.255742 0.582763 0 0 0
-1.07877 1.22341 0.139913 0.325707 2.02683 2.00592 0 0 0
-1.27868 1.7171 -0.485995 0.196391 0.764099 -0.308504 0 0 0
-1.51069 1.81824 -0.214494 0.125713 0.993826 -1.41813 0 0 0
-1.42314 1.84671 0.0364254 -0.120415 -1.66344 -1.48508 0 0 0
-1.33311 1.77109 -0.351221 0.0392619 1.18538 0.0886586 0 0 0
-1.629 1.79087 -0.120776 0.132872 0.803312 0.0933519 0 0 0
-1.62608 1.41084 0.290266 -0.246775 -0.227863 -0.306365 0 0 0
-1.28756 1.30433 0.359383 0.0263097 -1.21393 0.207438 0 0 0
-1.00044 1.26535 -0.386382 0.0571184 0.832548 -2.41012 0 0 0
-1.22858 1.25396 0.107732 0.277555 -0.253821 1.49119 0 0 0
-1.54621 1.51343 -0.0877453 0.19305 1.86264 0.666645 0 0 0
-1.50434 1.55572 0.0787907 -0.118031 -0.432911 -0.414197 0 0 0
-1.60802 1.35719 0.000936142 -0.228909 -0.669383 -1.11601 0 0 0
-1.50373 1.35513 0.473732 0.10393 0.864554 0.414716 0 0 0
-1.37306 1.5663 -0.0203185 0.314134 -0.192654 0.136849 0 0 0
-1.6647 1.71895 -0.374348 -0.0791997 -1.2352 -0.515645 0 0 0
-1.88546 1.50622 0.330557 -0.227041 -1.07571 0.786844 0 0 0
-1.6175 1.3883 0.145621 0.138318 1.98541 -0.0289844 0 0 0
-1.47586 1.3791 -0.171688 -0.165992 -1.6738 0.35088 0 0 0
-1.41648 1.21823 0.17073 -0.26029 1.11143 0.6663 0 0 0
-1.13693 1.24358 0.0630598 0.685482 1.58284 -1.0803 0 0 0
-1.21131 1.78147 -0.518828 0.491255 -1.22484 -0.0704361 0 0 0
-1.40649 1.8719 -0.180709 -0.0542011 -1.67294 -0.0573418 0 0 0
-1.17966 1.64783 0.201102 -0.229168 -1.52554 -0.102312 0 0 0
-1.31852 1.4001 0.070958 -0.181366 1.31257 -0.199371 0 0 0
-1.13843 1.3242 0.376244 0.402435 1.28658 -0.275336 0 0 0
-1.17665 1.15308 -0.341925 -0.271155 -0.468467 -0.106415 0 0 0
-1.79757 1.17737 -0.721876 -0.0301575 -0.561238 -0.825528 0 0 0
-2.22713 1.36412 0.0399984 0.392726 -1.3952 0.998147 0 0 0
-1.87174 1.69775 0.573955 0.197605 0.737275 1.51863 0 0 0
-1.58994 1.5735 -0.223895 -0.190304 -2.55441 1.21561 0 0 0
-1.62054 1.34449 -0.14954 0.0193535 0.673467 -0.357514 0 0 0
-1.56281 1.50158 0.0145028 0.393041 -0.652766 -0.90061 0 0 0
